ID,Automated,Regression,Section,Section Depth
C43966, No, No,SI-957 Intacct - Request for an Authorization on a Sales Order via CDS,3
C43967, No, No,SI-815 Intacct - Void an Authorization on a Sales Order via CDS,3
C43968, No, Regular Regression,Other Scenarios,3
C34238, No, Regular Regression,Customers sync from QB to C-AR,2
C34240, No, Regular Regression,Customers sync from QB to C-AR,2
C34241, No, Regular Regression,Customers sync from QB to C-AR,2
C34242, No, Regular Regression,Customers sync from QB to C-AR,2
C34243, No, Regular Regression,Invoices sync from QB to C-AR,2
C34244, No, Regular Regression,Invoices sync from QB to C-AR,2
C34245, No, Regular Regression,Invoices sync from QB to C-AR,2
C34246, No, Regular Regression,Invoices sync from QB to C-AR,2
C34247, No, Regular Regression,Invoices sync from QB to C-AR,2
C34249, No, Regular Regression,Invoices sync from QB to C-AR,2
C34251, No, Regular Regression,Invoices sync from QB to C-AR,2
C34284, No, Regular Regression,Invoices sync from QB to C-AR,2
C34304, No, Regular Regression,Invoices sync from QB to C-AR,2
C34277, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34278, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34279, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34280, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34281, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34282, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34285, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34305, No, Regular Regression,Credit memo sync from QB to C-AR,2
C34295, No, Regular Regression,Payments sync from QB to C-AR,2
C34296, No, Regular Regression,Payments sync from QB to C-AR,2
C34297, No, Regular Regression,Payments sync from QB to C-AR,2
C34298, No, Regular Regression,Payments sync from QB to C-AR,2
C34299, No, Regular Regression,Payments sync from QB to C-AR,2
C34300, No, Regular Regression,Payments sync from QB to C-AR,2
C34301, No, Regular Regression,Payments sync from QB to C-AR,2
C34302, No, Regular Regression,Payments sync from QB to C-AR,2
C34303, No, Regular Regression,Payments sync from QB to C-AR,2
C34368, No, Regular Regression,C-AR to Quickbooks flow,1
C34369, No, Regular Regression,C-AR to Quickbooks flow,1
C34370, No, Regular Regression,C-AR to Quickbooks flow,1
C34371, No, Regular Regression,C-AR to Quickbooks flow,1
C34372, No, Regular Regression,C-AR to Quickbooks flow,1
C34373, No, Regular Regression,C-AR to Quickbooks flow,1
C34382, No, Regular Regression,C-AR to Quickbooks flow,1
C34383, No, Regular Regression,C-AR to Quickbooks flow,1
C38219, No, Regular Regression,MRI,1
C38220, No, Regular Regression,MRI,1
C38221, No, Regular Regression,MRI,1
C38222, No, Regular Regression,MRI,1
C42907, No, Regular Regression,VA-22155,2
C42908, No, Regular Regression,VA-22155,2
C42909, No, Regular Regression,VA-22602,2
C43450, No, Regular Regression,VA-22602,2
C43451, No, Regular Regression,VA-22602,2
C43452, No, Regular Regression,VA-22602,2
C43453, No, Regular Regression,VA-22602,2
C43454, No, Regular Regression,VA-22602,2
C43455, No, Regular Regression,VA-22602,2
C43456, No, Regular Regression,VA-22602,2
C42639, No, Regular Regression,20384 -MRI Maintenance 7,1
C42635, No, Regular Regression,VA-22052,2
C42636, No, Regular Regression,VA-22052,2
C42637, No, Regular Regression,VA-22052,2
C42638, No, Regular Regression,VA-22052,2
C37725, No, Regular Regression,Payport & Hosted Checkout Process (TL),0
C37726, No, Regular Regression,Payport & Hosted Checkout Process (TL),0
C37923, No, Regular Regression,Payport & Hosted Checkout Process (TL),0
C36663, No, Regular Regression,Accounts Page,1
C36857, No, Regular Regression,Accounts Page,1
C36858, No, Regular Regression,Accounts Page,1
C36859, No, Regular Regression,Accounts Page,1
C36860, No, Regular Regression,Accounts Page,1
C36861, No, Regular Regression,Accounts Page,1
C36862, No, Regular Regression,Accounts Page,1
C36863, No, Regular Regression,Accounts Page,1
C36864, No, Regular Regression,Accounts Page,1
C36865, No, Regular Regression,Accounts Page,1
C36866, No, Regular Regression,Accounts Page,1
C36867, No, Regular Regression,Accounts Page,1
C36868, No, Regular Regression,Accounts Page,1
C36869, No, Regular Regression,Accounts Page,1
C36870, No, Regular Regression,Accounts Page,1
C36872, No, Regular Regression,Accounts Page,1
C36873, No, Regular Regression,Accounts Page,1
C36874, No, Regular Regression,Accounts Page,1
C36875, No, Regular Regression,Accounts Page,1
C36876, No, Regular Regression,Accounts Page,1
C36878, No, Regular Regression,Accounts Page,1
C36879, No, Regular Regression,Accounts Page,1
C36880, No, Regular Regression,Accounts Page,1
C36881, No, Regular Regression,Accounts Page,1
C36882, No, Regular Regression,Accounts Page,1
C36883, No, Regular Regression,Accounts Page,1
C36884, No, Regular Regression,Accounts Page,1
C36885, No, Regular Regression,Accounts Page,1
C35297, No, Regular Regression,Accounts Page,1
C35298, No, Regular Regression,Accounts Page,1
C42131, No, Feature Regression,Accounts Page,1
C36973, No, Regular Regression,Transactions page,1
C36974, No, Regular Regression,Transactions page,1
C36975, No, Regular Regression,Transactions page,1
C36976, No, Regular Regression,Transactions page,1
C36977, No, Regular Regression,Transactions page,1
C36978, No, Regular Regression,Transactions page,1
C36979, No, Regular Regression,Transactions page,1
C36980, No, Regular Regression,Transactions page,1
C36981, No, Regular Regression,Transactions page,1
C36982, No, Regular Regression,Transactions page,1
C36983, No, Regular Regression,Transactions page,1
C36984, No, Regular Regression,Transactions page,1
C36985, No, Regular Regression,Transactions page,1
C36986, No, Regular Regression,Transactions page,1
C36987, No, Regular Regression,Transactions page,1
C36988, No, Regular Regression,Transactions page,1
C36989, No, Regular Regression,Transactions page,1
C36990, No, Regular Regression,Transactions page,1
C36991, No, Regular Regression,Transactions page,1
C42125, No, No,Transactions page,1
C42127, No, Feature Regression,Transactions page,1
C36997, No, Regular Regression,Pages under Integration and connectors,1
C36998, No, Regular Regression,Pages under Integration and connectors,1
C36999, No, Regular Regression,Pages under Integration and connectors,1
C37000, No, Regular Regression,Pages under Integration and connectors,1
C37001, No, Regular Regression,Pages under Integration and connectors,1
C37002, No, Regular Regression,Pages under Integration and connectors,1
C37003, No, Regular Regression,Pages under Integration and connectors,1
C37008, No, Regular Regression,Pages under Integration and connectors,1
C37009, No, Regular Regression,Pages under Integration and connectors,1
C37010, No, Regular Regression,Pages under Integration and connectors,1
C37011, No, Regular Regression,Pages under Integration and connectors,1
C37012, No, Regular Regression,Pages under Integration and connectors,1
C37013, No, Regular Regression,Pages under Integration and connectors,1
C37014, No, Regular Regression,Pages under Integration and connectors,1
C37015, No, Regular Regression,Pages under Integration and connectors,1
C37016, No, Regular Regression,Pages under Integration and connectors,1
C37017, No, Regular Regression,Pages under Integration and connectors,1
C37018, No, Regular Regression,Pages under Integration and connectors,1
C37019, No, Regular Regression,Pages under Integration and connectors,1
C37020, No, Regular Regression,Pages under Integration and connectors,1
C37021, No, Regular Regression,Pages under Integration and connectors,1
C37022, No, Regular Regression,Pages under Integration and connectors,1
C37023, No, Regular Regression,Pages under Integration and connectors,1
C37024, No, Regular Regression,Pages under Integration and connectors,1
C37025, No, Regular Regression,Pages under Integration and connectors,1
C37026, No, Regular Regression,Pages under Integration and connectors,1
C37027, No, Regular Regression,Pages under Integration and connectors,1
C37028, No, Regular Regression,Pages under Integration and connectors,1
C37029, No, Regular Regression,Pages under Integration and connectors,1
C37030, No, Regular Regression,Pages under Integration and connectors,1
C37031, No, Regular Regression,Pages under Integration and connectors,1
C37032, No, Regular Regression,Pages under Integration and connectors,1
C37033, No, Regular Regression,Pages under Integration and connectors,1
C37034, No, Regular Regression,Pages under Integration and connectors,1
C37035, No, Regular Regression,Pages under Integration and connectors,1
C37036, No, Regular Regression,Pages under Integration and connectors,1
C37037, No, Regular Regression,Pages under Integration and connectors,1
C37038, No, Regular Regression,Pages under Integration and connectors,1
C37039, No, Regular Regression,Pages under Integration and connectors,1
C37040, No, Regular Regression,Pages under Integration and connectors,1
C37041, No, Regular Regression,Pages under Integration and connectors,1
C37042, No, Regular Regression,Pages under Integration and connectors,1
C37043, No, Regular Regression,Pages under Integration and connectors,1
C37044, No, Regular Regression,Pages under Integration and connectors,1
C37045, No, Regular Regression,Pages under Integration and connectors,1
C37046, No, Regular Regression,Pages under Integration and connectors,1
C37047, No, Regular Regression,Pages under Integration and connectors,1
C37048, No, Regular Regression,Pages under Integration and connectors,1
C37049, No, Regular Regression,Pages under Integration and connectors,1
C37050, No, Regular Regression,Pages under Integration and connectors,1
C37051, No, Regular Regression,Pages under Integration and connectors,1
C37052, No, Regular Regression,Pages under Integration and connectors,1
C37053, No, Regular Regression,Pages under Integration and connectors,1
C37054, No, Regular Regression,Pages under Integration and connectors,1
C37055, No, Regular Regression,Pages under Integration and connectors,1
C37056, No, Regular Regression,Pages under Integration and connectors,1
C37057, No, Regular Regression,Pages under Integration and connectors,1
C37058, No, Regular Regression,Pages under Integration and connectors,1
C37435, No, Regular Regression,Pages under Security,1
C37436, No, Regular Regression,Pages under Security,1
C37437, No, Regular Regression,Pages under Security,1
C37438, No, Regular Regression,Pages under Security,1
C37439, No, Regular Regression,Pages under Security,1
C37440, No, Regular Regression,Pages under Security,1
C37441, No, Regular Regression,Pages under Security,1
C37442, No, Regular Regression,Pages under Security,1
C37443, No, Regular Regression,Pages under Security,1
C37444, No, Regular Regression,Pages under Security,1
C37445, No, Regular Regression,Pages under Security,1
C37446, No, Regular Regression,Pages under Security,1
C37447, No, Regular Regression,Pages under Security,1
C37448, No, Regular Regression,Pages under Security,1
C37449, No, Regular Regression,Pages under Security,1
C37450, No, Regular Regression,Pages under Security,1
C37451, No, Regular Regression,Pages under Security,1
C37452, No, Regular Regression,Pages under Security,1
C37453, No, Regular Regression,Pages under Security,1
C37454, No, Regular Regression,Pages under Security,1
C37455, No, Regular Regression,Pages under Security,1
C37456, No, Regular Regression,Pages under Security,1
C37457, No, Regular Regression,Pages under Security,1
C37458, No, Regular Regression,Pages under Security,1
C37459, No, Regular Regression,Pages under Security,1
C37460, No, Regular Regression,Pages under Security,1
C37461, No, Regular Regression,Pages under Security,1
C37462, No, Regular Regression,Pages under Security,1
C37463, No, Regular Regression,Pages under Security,1
C37464, No, Regular Regression,Pages under Security,1
C37465, No, Regular Regression,Pages under Security,1
C37466, No, Regular Regression,Pages under Security,1
C37467, No, Regular Regression,Pages under Security,1
C37468, No, Regular Regression,Pages under Security,1
C37469, No, Regular Regression,Pages under Security,1
C37470, No, Regular Regression,Pages under Security,1
C37471, No, Regular Regression,Pages under Security,1
C37472, No, Regular Regression,Pages under Security,1
C37473, No, Regular Regression,Pages under Security,1
C37474, No, Regular Regression,Pages under Security,1
C37475, No, Regular Regression,Pages under Security,1
C37476, No, Regular Regression,Pages under Security,1
C37477, No, Regular Regression,Pages under Security,1
C37478, No, Regular Regression,Pages under Security,1
C37479, No, Regular Regression,Pages under Security,1
C37480, No, Regular Regression,Pages under Security,1
C37481, No, Regular Regression,Pages under Security,1
C37482, No, Regular Regression,Pages under Security,1
C37483, No, Regular Regression,Pages under Security,1
C37484, No, Regular Regression,Pages under Security,1
C37485, No, Regular Regression,Pages under Security,1
C37486, No, Regular Regression,Pages under Security,1
C37487, No, Regular Regression,Pages under Security,1
C42108,,,Division pages,1
C42109, No, No,Division pages,1
C42110, No, No,Division pages,1
C42111,,,Division pages,1
C42112,,,Division pages,1
C42113,,,Division pages,1
C42114,,,Division pages,1
C42115, No, Regular Regression,Division pages,1
C42116, No, Regular Regression,Division pages,1
C42117, No, No,Division pages,1
C42118, No, No,Division pages,1
C42119, No, No,Division pages,1
C42120, No, No,Division pages,1
C42121, No, No,Division pages,1
C42122, No, No,Invoices pages,1
C42123, No, No,Invoices pages,1
C42124, No, No,Invoices pages,1
C42126, No, Feature Regression,Invoices pages,1
C42128, No, Feature Regression,Invoices pages,1
C42130, No, Feature Regression,Invoices pages,1
C43739, No, Feature Regression,Liquid Templates,2
C43740, No, Feature Regression,Liquid Templates,2
C43741, No, Feature Regression,Liquid Templates,2
C43742, No, Feature Regression,Liquid Templates,2
C43743, No, Feature Regression,Liquid Templates,2
C43744, No, Feature Regression,Liquid Templates,2
C43745, No, Feature Regression,Liquid Templates,2
C43746, No, Feature Regression,Liquid Templates,2
C43747, No, Regular Regression,Liquid Templates,2
C43750, No, Regular Regression,Liquid Templates,2
C42129, No, Feature Regression,Agreements pages,1
C43754, No, No,Users page,1
C43946, No, Regular Regression,Bank Account importer,2
C43947, No, Regular Regression,Bank Account importer,2
C43948, No, Feature Regression,Bank Account importer,2
C43949, No, No,Bank Account importer,2
C43950, No, No,Bank Account importer,2
C43951, No, Regular Regression,Merchant Account importer,2
C43952, No, Regular Regression,Merchant Account importer,2
C43953, No, Feature Regression,Merchant Account importer,2
C43071, No, No,Division Mapping and Routing,1
C43072,, Regular Regression,Division Mapping and Routing,1
C43073,, Regular Regression,Division Mapping and Routing,1
C43074, No, Regular Regression,Division Mapping and Routing,1
C43075, No, Regular Regression,Division Mapping and Routing,1
C43076, No, Regular Regression,Division Mapping and Routing,1
C43077, No, Regular Regression,Division Mapping and Routing,1
C43078, No, Regular Regression,Division Mapping and Routing,1
C43079, No, Regular Regression,Division Mapping and Routing,1
C43080,, Regular Regression,Division Mapping and Routing,1
C43081,, Regular Regression,Division Mapping and Routing,1
C43082, No, No,Division Mapping and Routing,1
C43083,, Regular Regression,Division Mapping and Routing,1
C43084,, Regular Regression,Division Mapping and Routing,1
C43085, No, No,Division Mapping and Routing,1
C43086,,,Division Mapping and Routing,1
C43087, No, No,Division Mapping and Routing,1
C43088,,,Division Mapping and Routing,1
C43089,,,Division Mapping and Routing,1
C43090,,,Division Mapping and Routing,1
C43091,,,Division Mapping and Routing,1
C43092,,,Division Mapping and Routing,1
C34641, No, Regular Regression,GreenWing Connector,0
C34642, No, Regular Regression,GreenWing Connector,0
C34643, No, Regular Regression,GreenWing Connector,0
C34644, No, Regular Regression,GreenWing Connector,0
C34645, No, Regular Regression,GreenWing Connector,0
C34646, No, Regular Regression,GreenWing Connector,0
